Model,DPO2012,,,,,,
Firmware Version,1.39,,,,,,
,,,,,,,
Point Format,Y,,,,,,
Horizontal Units,S,,,,,,
Horizontal Scale,4,,,,,,
Sample Interval,0.00768049,,,,,,
Filter Frequency,14,,,,,,
Record Length,5200,,,,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,,,,
Probe Attenuation,1,,1,,,,
Vertical Units,V,,V,,,,
Vertical Offset,0,,0,,,,
Vertical Scale,0.1,,5,,,,
Label,,,,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,,,
1.35E+01,-0.404,-0.4,-20.4,-20.2,,1.35E+01,-0.404
1.35E+01,-0.404,-0.412,-20.4,-20.6,,1.35E+01,-0.404
1.35E+01,-0.404,-0.4,-20.4,-20.2,,1.35E+01,-0.404
1.35E+01,-0.404,-0.412,-20.4,-20.6,,1.35E+01,-0.404
1.35E+01,-0.404,-0.4,-20.4,-20.2,,1.35E+01,-0.404
1.35E+01,-0.404,-0.412,-20.4,-20.6,,1.35E+01,-0.404
1.35E+01,-0.404,-0.4,-20.4,-20.2,,1.35E+01,-0.404
1.35E+01,-0.404,-0.416,-20.4,-20.6,,1.35E+01,-0.404
1.36E+01,-0.408,-0.396,-20.4,-20.2,,1.36E+01,-0.408
1.36E+01,-0.408,-0.412,-20.4,-20.6,,1.36E+01,-0.408
1.36E+01,-0.408,-0.396,-20.4,-20.2,,1.36E+01,-0.408
1.36E+01,-0.408,-0.416,-20.4,-20.6,,1.36E+01,-0.408
1.36E+01,-0.408,-0.392,-20.4,-20.2,,1.36E+01,-0.408
1.36E+01,-0.408,-0.416,-20.4,-20.6,,1.36E+01,-0.408
1.36E+01,-0.408,-0.4,-20.4,-20.2,,1.36E+01,-0.408
1.36E+01,-0.408,-0.416,-20.4,-20.6,,1.36E+01,-0.408
1.36E+01,-0.408,-0.396,-20.4,-20.2,,1.36E+01,-0.408
1.36E+01,-0.408,-0.416,-20.4,-20.6,,1.36E+01,-0.408
1.36E+01,-0.408,-0.4,-20.4,-20.2,,1.36E+01,-0.408
1.36E+01,-0.408,-0.416,-20.4,-20.6,,1.36E+01,-0.408
1.36E+01,-0.408,-0.4,-20.4,-20.2,,1.36E+01,-0.408
1.37E+01,-0.408,-0.416,-20.4,-20.6,,1.37E+01,-0.408
1.37E+01,-0.408,-0.4,-20.4,-20.2,,1.37E+01,-0.408
1.37E+01,-0.408,-0.416,-20.4,-20.6,,1.37E+01,-0.408
1.37E+01,-0.408,-0.4,-20.4,-20.4,,1.37E+01,-0.408
1.37E+01,-0.408,-0.416,-20.4,-20.6,,1.37E+01,-0.408
1.37E+01,-0.408,-0.404,-20.6,-20.4,,1.37E+01,-0.408
1.37E+01,-0.408,-0.416,-20.6,-20.8,,1.37E+01,-0.408
1.37E+01,-0.408,-0.4,-20.6,-20.4,,1.37E+01,-0.408
1.37E+01,-0.408,-0.416,-20.6,-20.8,,1.37E+01,-0.408
1.37E+01,-0.408,-0.4,-20.6,-20.4,,1.37E+01,-0.408
1.37E+01,-0.408,-0.416,-20.6,-20.8,,1.37E+01,-0.408
1.37E+01,-0.408,-0.4,-20.6,-20.4,,1.37E+01,-0.408
1.37E+01,-0.408,-0.42,-20.6,-20.8,,1.37E+01,-0.408
1.38E+01,-0.408,-0.4,-20.6,-20.4,,1.38E+01,-0.408
1.38E+01,-0.412,-0.42,-20.6,-20.8,,1.38E+01,-0.412
1.38E+01,-0.412,-0.4,-20.6,-20.4,,1.38E+01,-0.412
1.38E+01,-0.412,-0.42,-20.6,-20.8,,1.38E+01,-0.412
1.38E+01,-0.412,-0.4,-20.6,-20.4,,1.38E+01,-0.412
1.38E+01,-0.412,-0.42,-20.6,-20.8,,1.38E+01,-0.412
1.38E+01,-0.412,-0.404,-20.6,-20.4,,1.38E+01,-0.412
1.38E+01,-0.412,-0.42,-20.6,-20.8,,1.38E+01,-0.412
1.38E+01,-0.412,-0.404,-20.6,-20.4,,1.38E+01,-0.412
1.38E+01,-0.412,-0.42,-20.6,-20.8,,1.38E+01,-0.412
1.38E+01,-0.412,-0.404,-20.6,-20.4,,1.38E+01,-0.412
1.38E+01,-0.412,-0.42,-20.6,-20.8,,1.38E+01,-0.412
1.38E+01,-0.412,-0.404,-20.6,-20.4,,1.38E+01,-0.412
1.39E+01,-0.412,-0.42,-20.6,-20.8,,1.39E+01,-0.412
1.39E+01,-0.412,-0.408,-20.6,-20.4,,1.39E+01,-0.412
1.39E+01,-0.412,-0.42,-20.6,-20.8,,1.39E+01,-0.412
1.39E+01,-0.412,-0.404,-20.6,-20.4,,1.39E+01,-0.412
1.39E+01,-0.412,-0.424,-20.6,-20.8,,1.39E+01,-0.412
1.39E+01,-0.412,-0.404,-20.6,-20.4,,1.39E+01,-0.412
1.39E+01,-0.412,-0.42,-20.6,-20.8,,1.39E+01,-0.412
1.39E+01,-0.412,-0.4,-20.6,-20.4,,1.39E+01,-0.412
1.39E+01,-0.416,-0.428,-20.6,-20.8,,1.39E+01,-0.416
1.39E+01,-0.416,-0.404,-20.6,-20.4,,1.39E+01,-0.416
1.39E+01,-0.416,-0.424,-20.6,-20.8,,1.39E+01,-0.416
1.39E+01,-0.416,-0.408,-20.6,-20.4,,1.39E+01,-0.416
1.39E+01,-0.416,-0.424,-20.6,-20.8,,1.39E+01,-0.416
1.40E+01,-0.416,-0.408,-20.6,-20.4,,1.40E+01,-0.416
1.40E+01,-0.416,-0.424,-20.6,-20.8,,1.40E+01,-0.416
1.40E+01,-0.416,-0.408,-20.6,-20.4,,1.40E+01,-0.416
1.40E+01,-0.416,-0.424,-20.6,-20.8,,1.40E+01,-0.416
1.40E+01,-0.416,-0.408,-20.6,-20.4,,1.40E+01,-0.416
1.40E+01,-0.416,-0.424,-20.6,-20.8,,1.40E+01,-0.416
1.40E+01,-0.416,-0.408,-20.6,-20.4,,1.40E+01,-0.416
1.40E+01,-0.416,-0.424,-20.6,-20.8,,1.40E+01,-0.416
1.40E+01,-0.416,-0.412,-20.6,-20.4,,1.40E+01,-0.416
1.40E+01,-0.416,-0.424,-20.6,-20.8,,1.40E+01,-0.416
1.40E+01,-0.42,-0.412,-20.6,-20.4,,1.40E+01,-0.42
1.40E+01,-0.42,-0.428,-20.6,-20.8,,1.40E+01,-0.42
1.40E+01,-0.42,-0.412,-20.6,-20.4,,1.40E+01,-0.42
1.41E+01,-0.42,-0.428,-20.6,-20.8,,1.41E+01,-0.42
1.41E+01,-0.42,-0.404,-20.6,-20.4,,1.41E+01,-0.42
1.41E+01,-0.42,-0.432,-20.6,-20.8,,1.41E+01,-0.42
1.41E+01,-0.42,-0.412,-20.8,-20.6,,1.41E+01,-0.42
1.41E+01,-0.42,-0.428,-20.8,-20.8,,1.41E+01,-0.42
1.41E+01,-0.42,-0.408,-20.8,-20.4,,1.41E+01,-0.42
1.41E+01,-0.42,-0.428,-20.8,-21,,1.41E+01,-0.42
1.41E+01,-0.42,-0.412,-20.8,-20.6,,1.41E+01,-0.42
1.41E+01,-0.42,-0.428,-20.8,-21,,1.41E+01,-0.42
1.41E+01,-0.42,-0.412,-20.8,-20.6,,1.41E+01,-0.42
1.41E+01,-0.42,-0.428,-20.8,-21,,1.41E+01,-0.42
1.41E+01,-0.42,-0.416,-20.8,-20.6,,1.41E+01,-0.42
1.41E+01,-0.424,-0.428,-20.8,-21,,1.41E+01,-0.424
1.42E+01,-0.424,-0.416,-20.8,-20.6,,1.42E+01,-0.424
1.42E+01,-0.424,-0.432,-20.8,-21,,1.42E+01,-0.424
1.42E+01,-0.424,-0.416,-20.8,-20.6,,1.42E+01,-0.424
1.42E+01,-0.424,-0.432,-20.8,-21,,1.42E+01,-0.424
1.42E+01,-0.424,-0.416,-20.8,-20.6,,1.42E+01,-0.424
1.42E+01,-0.424,-0.432,-20.8,-21,,1.42E+01,-0.424
1.42E+01,-0.424,-0.416,-20.8,-20.6,,1.42E+01,-0.424
1.42E+01,-0.424,-0.432,-20.8,-21,,1.42E+01,-0.424
1.42E+01,-0.424,-0.412,-20.8,-20.6,,1.42E+01,-0.424
1.42E+01,-0.424,-0.44,-20.8,-21,,1.42E+01,-0.424
1.42E+01,-0.424,-0.412,-20.8,-20.6,,1.42E+01,-0.424
1.42E+01,-0.424,-0.436,-20.8,-21,,1.42E+01,-0.424
1.42E+01,-0.424,-0.416,-20.8,-20.6,,1.42E+01,-0.424
1.43E+01,-0.428,-0.432,-20.8,-21,,1.43E+01,-0.428
1.43E+01,-0.428,-0.416,-20.8,-20.6,,1.43E+01,-0.428
1.43E+01,-0.428,-0.436,-20.8,-21,,1.43E+01,-0.428
1.43E+01,-0.428,-0.42,-20.8,-20.6,,1.43E+01,-0.428
1.43E+01,-0.428,-0.436,-20.8,-21,,1.43E+01,-0.428
1.43E+01,-0.428,-0.42,-20.8,-20.6,,1.43E+01,-0.428
1.43E+01,-0.428,-0.436,-20.8,-21,,1.43E+01,-0.428
1.43E+01,-0.428,-0.42,-20.8,-20.6,,1.43E+01,-0.428
1.43E+01,-0.428,-0.436,-20.8,-21,,1.43E+01,-0.428
1.43E+01,-0.428,-0.424,-20.8,-20.6,,1.43E+01,-0.428
1.43E+01,-0.428,-0.436,-20.8,-21,,1.43E+01,-0.428
1.43E+01,-0.428,-0.424,-20.8,-20.6,,1.43E+01,-0.428
1.43E+01,-0.428,-0.436,-20.8,-21,,1.43E+01,-0.428
1.44E+01,-0.428,-0.424,-20.8,-20.6,,1.44E+01,-0.428
1.44E+01,-0.428,-0.436,-20.8,-21,,1.44E+01,-0.428
1.44E+01,-0.432,-0.42,-20.8,-20.6,,1.44E+01,-0.432
1.44E+01,-0.432,-0.44,-20.8,-21,,1.44E+01,-0.432
1.44E+01,-0.432,-0.416,-20.8,-20.6,,1.44E+01,-0.432
1.44E+01,-0.432,-0.444,-20.8,-21,,1.44E+01,-0.432
1.44E+01,-0.432,-0.424,-20.8,-20.6,,1.44E+01,-0.432
1.44E+01,-0.432,-0.44,-20.8,-21,,1.44E+01,-0.432
1.44E+01,-0.432,-0.424,-20.8,-20.6,,1.44E+01,-0.432
1.44E+01,-0.432,-0.444,-20.8,-21,,1.44E+01,-0.432
1.44E+01,-0.432,-0.424,-20.8,-20.6,,1.44E+01,-0.432
1.44E+01,-0.432,-0.44,-20.8,-21,,1.44E+01,-0.432
1.44E+01,-0.432,-0.428,-20.8,-20.6,,1.44E+01,-0.432
1.45E+01,-0.432,-0.44,-20.8,-21,,1.45E+01,-0.432
1.45E+01,-0.432,-0.424,-20.8,-20.6,,1.45E+01,-0.432
1.45E+01,-0.436,-0.44,-20.8,-21,,1.45E+01,-0.436
1.45E+01,-0.436,-0.428,-21,-20.6,,1.45E+01,-0.436
1.45E+01,-0.436,-0.444,-21,-21,,1.45E+01,-0.436
1.45E+01,-0.436,-0.428,-21,-20.8,,1.45E+01,-0.436
1.45E+01,-0.436,-0.444,-21,-21.2,,1.45E+01,-0.436
1.45E+01,-0.436,-0.428,-21,-20.8,,1.45E+01,-0.436
1.45E+01,-0.436,-0.444,-21,-21.2,,1.45E+01,-0.436
1.45E+01,-0.436,-0.428,-21,-20.8,,1.45E+01,-0.436
1.45E+01,-0.436,-0.444,-21,-21.2,,1.45E+01,-0.436
1.45E+01,-0.436,-0.424,-21,-20.8,,1.45E+01,-0.436
1.45E+01,-0.436,-0.448,-21,-21.2,,1.45E+01,-0.436
1.46E+01,-0.436,-0.424,-21,-20.8,,1.46E+01,-0.436
1.46E+01,-0.436,-0.444,-21,-21.2,,1.46E+01,-0.436
1.46E+01,-0.436,-0.428,-21,-20.8,,1.46E+01,-0.436
1.46E+01,-0.436,-0.448,-21,-21.2,,1.46E+01,-0.436
1.46E+01,-0.44,-0.428,-21,-20.8,,1.46E+01,-0.44
1.46E+01,-0.44,-0.448,-21,-21.2,,1.46E+01,-0.44
1.46E+01,-0.44,-0.432,-21,-20.8,,1.46E+01,-0.44
1.46E+01,-0.44,-0.448,-21,-21.2,,1.46E+01,-0.44
1.46E+01,-0.44,-0.432,-21,-20.8,,1.46E+01,-0.44
1.46E+01,-0.44,-0.448,-21,-21.2,,1.46E+01,-0.44
1.46E+01,-0.44,-0.432,-21,-20.8,,1.46E+01,-0.44
1.46E+01,-0.44,-0.448,-21,-21.2,,1.46E+01,-0.44
1.46E+01,-0.44,-0.432,-21,-20.8,,1.46E+01,-0.44
1.47E+01,-0.44,-0.448,-21,-21.2,,1.47E+01,-0.44
1.47E+01,-0.44,-0.432,-21,-20.8,,1.47E+01,-0.44
1.47E+01,-0.44,-0.448,-21,-21.2,,1.47E+01,-0.44
1.47E+01,-0.44,-0.436,-21,-20.8,,1.47E+01,-0.44
1.47E+01,-0.44,-0.448,-21,-21.2,,1.47E+01,-0.44
1.47E+01,-0.44,-0.432,-21,-20.8,,1.47E+01,-0.44
1.47E+01,-0.444,-0.452,-21,-21.2,,1.47E+01,-0.444
1.47E+01,-0.444,-0.428,-21,-20.8,,1.47E+01,-0.444
1.47E+01,-0.444,-0.46,-21,-21.2,,1.47E+01,-0.444
1.47E+01,-0.444,-0.432,-21,-20.8,,1.47E+01,-0.444
1.47E+01,-0.444,-0.452,-21,-21.2,,1.47E+01,-0.444
1.47E+01,-0.444,-0.436,-21,-20.8,,1.47E+01,-0.444
1.47E+01,-0.444,-0.452,-21,-21.2,,1.47E+01,-0.444
1.48E+01,-0.444,-0.436,-21,-20.8,,1.48E+01,-0.444
1.48E+01,-0.444,-0.452,-21,-21.2,,1.48E+01,-0.444
1.48E+01,-0.444,-0.436,-21,-20.8,,1.48E+01,-0.444
1.48E+01,-0.444,-0.452,-21,-21.2,,1.48E+01,-0.444
1.48E+01,-0.444,-0.44,-21,-20.8,,1.48E+01,-0.444
1.48E+01,-0.444,-0.452,-21,-21.2,,1.48E+01,-0.444
1.48E+01,-0.444,-0.44,-21,-20.8,,1.48E+01,-0.444
1.48E+01,-0.444,-0.452,-21,-21.2,,1.48E+01,-0.444
1.48E+01,-0.448,-0.44,-21,-20.8,,1.48E+01,-0.448
1.48E+01,-0.448,-0.452,-21,-21.2,,1.48E+01,-0.448
1.48E+01,-0.448,-0.44,-21,-20.8,,1.48E+01,-0.448
1.48E+01,-0.448,-0.456,-21,-21.2,,1.48E+01,-0.448
1.48E+01,-0.448,-0.436,-21,-20.8,,1.48E+01,-0.448
1.49E+01,-0.448,-0.456,-21,-21.2,,1.49E+01,-0.448
1.49E+01,-0.448,-0.436,-21.2,-20.8,,1.49E+01,-0.448
1.49E+01,-0.448,-0.46,-21.2,-21.2,,1.49E+01,-0.448
1.49E+01,-0.448,-0.44,-21.2,-21,,1.49E+01,-0.448
1.49E+01,-0.448,-0.456,-21.2,-21.4,,1.49E+01,-0.448
1.49E+01,-0.448,-0.44,-21.2,-21,,1.49E+01,-0.448
1.49E+01,-0.448,-0.456,-21.2,-21.4,,1.49E+01,-0.448
1.49E+01,-0.448,-0.44,-21.2,-21,,1.49E+01,-0.448
1.49E+01,-0.448,-0.456,-21.2,-21.4,,1.49E+01,-0.448
1.49E+01,-0.448,-0.444,-21.2,-21,,1.49E+01,-0.448
1.49E+01,-0.452,-0.46,-21.2,-21.4,,1.49E+01,-0.452
1.49E+01,-0.452,-0.444,-21.2,-21,,1.49E+01,-0.452
1.49E+01,-0.452,-0.46,-21.2,-21.4,,1.49E+01,-0.452
1.50E+01,-0.452,-0.444,-21.2,-21,,1.50E+01,-0.452
1.50E+01,-0.452,-0.46,-21.2,-21.4,,1.50E+01,-0.452
1.50E+01,-0.452,-0.444,-21.2,-21,,1.50E+01,-0.452
1.50E+01,-0.452,-0.46,-21.2,-21.4,,1.50E+01,-0.452
1.50E+01,-0.452,-0.444,-21.2,-21,,1.50E+01,-0.452
1.50E+01,-0.452,-0.46,-21.2,-21.4,,1.50E+01,-0.452
1.50E+01,-0.452,-0.444,-21.2,-21,,1.50E+01,-0.452
1.50E+01,-0.452,-0.46,-21.2,-21.4,,1.50E+01,-0.452
1.50E+01,-0.452,-0.444,-21.2,-21,,1.50E+01,-0.452
1.50E+01,-0.452,-0.464,-21.2,-21.4,,1.50E+01,-0.452
1.50E+01,-0.452,-0.444,-21.2,-21,,1.50E+01,-0.452
1.50E+01,-0.452,-0.464,-21.2,-21.4,,1.50E+01,-0.452
1.50E+01,-0.452,-0.444,-21.2,-21,,1.50E+01,-0.452
1.51E+01,-0.452,-0.464,-21.2,-21.4,,1.51E+01,-0.452
1.51E+01,-0.456,-0.444,-21.2,-21,,1.51E+01,-0.456
1.51E+01,-0.456,-0.464,-21.2,-21.4,,1.51E+01,-0.456
1.51E+01,-0.456,-0.448,-21.2,-21,,1.51E+01,-0.456
1.51E+01,-0.456,-0.464,-21.2,-21.4,,1.51E+01,-0.456
1.51E+01,-0.456,-0.448,-21.2,-21,,1.51E+01,-0.456
1.51E+01,-0.456,-0.464,-21.2,-21.4,,1.51E+01,-0.456
1.51E+01,-0.456,-0.448,-21.2,-21,,1.51E+01,-0.456
1.51E+01,-0.456,-0.464,-21.2,-21.4,,1.51E+01,-0.456
1.51E+01,-0.456,-0.448,-21.2,-21,,1.51E+01,-0.456
1.51E+01,-0.456,-0.464,-21.2,-21.4,,1.51E+01,-0.456
1.51E+01,-0.456,-0.448,-21.2,-21,,1.51E+01,-0.456
1.51E+01,-0.456,-0.464,-21.2,-21.4,,1.51E+01,-0.456
1.52E+01,-0.456,-0.448,-21.2,-21,,1.52E+01,-0.456
1.52E+01,-0.456,-0.468,-21.2,-21.4,,1.52E+01,-0.456
1.52E+01,-0.456,-0.448,-21.2,-21,,1.52E+01,-0.456
1.52E+01,-0.456,-0.468,-21.2,-21.4,,1.52E+01,-0.456
1.52E+01,-0.46,-0.448,-21.2,-21,,1.52E+01,-0.46
1.52E+01,-0.46,-0.468,-21.2,-21.4,,1.52E+01,-0.46
1.52E+01,-0.46,-0.452,-21.2,-21,,1.52E+01,-0.46
1.52E+01,-0.46,-0.468,-21.2,-21.4,,1.52E+01,-0.46
1.52E+01,-0.46,-0.448,-21.2,-21.2,,1.52E+01,-0.46
1.52E+01,-0.46,-0.468,-21.2,-21.4,,1.52E+01,-0.46
1.52E+01,-0.46,-0.452,-21.2,-21,,1.52E+01,-0.46
1.52E+01,-0.46,-0.468,-21.2,-21.4,,1.52E+01,-0.46
1.52E+01,-0.46,-0.452,-21.2,-21.2,,1.52E+01,-0.46
1.53E+01,-0.46,-0.468,-21.2,-21.4,,1.53E+01,-0.46
1.53E+01,-0.46,-0.452,-21.4,-21.2,,1.53E+01,-0.46
1.53E+01,-0.46,-0.468,-21.4,-21.4,,1.53E+01,-0.46
1.53E+01,-0.46,-0.452,-21.4,-21.2,,1.53E+01,-0.46
1.53E+01,-0.46,-0.472,-21.4,-21.4,,1.53E+01,-0.46
1.53E+01,-0.46,-0.456,-21.4,-21.2,,1.53E+01,-0.46
1.53E+01,-0.46,-0.468,-21.4,-21.6,,1.53E+01,-0.46
1.53E+01,-0.46,-0.456,-21.4,-21.2,,1.53E+01,-0.46
1.53E+01,-0.46,-0.472,-21.4,-21.6,,1.53E+01,-0.46
1.53E+01,-0.464,-0.452,-21.4,-21.2,,1.53E+01,-0.464
1.53E+01,-0.464,-0.472,-21.4,-21.6,,1.53E+01,-0.464
1.53E+01,-0.464,-0.452,-21.4,-21.2,,1.53E+01,-0.464
1.53E+01,-0.464,-0.476,-21.4,-21.6,,1.53E+01,-0.464
1.54E+01,-0.464,-0.452,-21.4,-21.2,,1.54E+01,-0.464
1.54E+01,-0.464,-0.476,-21.4,-21.6,,1.54E+01,-0.464
1.54E+01,-0.464,-0.452,-21.4,-21.2,,1.54E+01,-0.464
1.54E+01,-0.464,-0.472,-21.4,-21.6,,1.54E+01,-0.464
1.54E+01,-0.464,-0.452,-21.4,-21.2,,1.54E+01,-0.464
1.54E+01,-0.464,-0.472,-21.4,-21.6,,1.54E+01,-0.464
1.54E+01,-0.464,-0.456,-21.4,-21.2,,1.54E+01,-0.464
1.54E+01,-0.464,-0.472,-21.4,-21.6,,1.54E+01,-0.464
1.54E+01,-0.464,-0.456,-21.4,-21.2,,1.54E+01,-0.464
1.54E+01,-0.464,-0.472,-21.4,-21.6,,1.54E+01,-0.464
1.54E+01,-0.464,-0.456,-21.4,-21.2,,1.54E+01,-0.464
1.54E+01,-0.464,-0.472,-21.4,-21.6,,1.54E+01,-0.464
1.54E+01,-0.464,-0.456,-21.4,-21.2,,1.54E+01,-0.464
1.55E+01,-0.468,-0.472,-21.4,-21.6,,1.55E+01,-0.468
1.55E+01,-0.468,-0.46,-21.4,-21.2,,1.55E+01,-0.468
1.55E+01,-0.468,-0.472,-21.4,-21.6,,1.55E+01,-0.468
1.55E+01,-0.468,-0.456,-21.4,-21.2,,1.55E+01,-0.468
1.55E+01,-0.468,-0.472,-21.4,-21.6,,1.55E+01,-0.468
1.55E+01,-0.468,-0.456,-21.4,-21.2,,1.55E+01,-0.468
1.55E+01,-0.468,-0.476,-21.4,-21.6,,1.55E+01,-0.468
1.55E+01,-0.468,-0.456,-21.4,-21.2,,1.55E+01,-0.468
1.55E+01,-0.468,-0.48,-21.4,-21.6,,1.55E+01,-0.468
1.55E+01,-0.468,-0.46,-21.4,-21.2,,1.55E+01,-0.468
1.55E+01,-0.468,-0.476,-21.4,-21.6,,1.55E+01,-0.468
1.55E+01,-0.468,-0.46,-21.4,-21.2,,1.55E+01,-0.468
1.55E+01,-0.468,-0.48,-21.4,-21.6,,1.55E+01,-0.468
1.56E+01,-0.468,-0.46,-21.4,-21.2,,1.56E+01,-0.468
1.56E+01,-0.468,-0.476,-21.4,-21.6,,1.56E+01,-0.468
1.56E+01,-0.468,-0.46,-21.4,-21.2,,1.56E+01,-0.468
1.56E+01,-0.468,-0.476,-21.4,-21.6,,1.56E+01,-0.468
1.56E+01,-0.468,-0.464,-21.4,-21.2,,1.56E+01,-0.468
1.56E+01,-0.468,-0.476,-21.4,-21.6,,1.56E+01,-0.468
1.56E+01,-0.472,-0.464,-21.4,-21.2,,1.56E+01,-0.472
1.56E+01,-0.472,-0.48,-21.4,-21.6,,1.56E+01,-0.472
1.56E+01,-0.472,-0.464,-21.4,-21.2,,1.56E+01,-0.472
1.56E+01,-0.472,-0.48,-21.4,-21.6,,1.56E+01,-0.472
1.56E+01,-0.472,-0.464,-21.4,-21.4,,1.56E+01,-0.472
1.56E+01,-0.472,-0.48,-21.4,-21.6,,1.56E+01,-0.472
1.56E+01,-0.472,-0.46,-21.4,-21.4,,1.56E+01,-0.472
1.57E+01,-0.472,-0.48,-21.4,-21.6,,1.57E+01,-0.472
1.57E+01,-0.472,-0.46,-21.6,-21.4,,1.57E+01,-0.472
1.57E+01,-0.472,-0.484,-21.6,-21.8,,1.57E+01,-0.472
1.57E+01,-0.472,-0.464,-21.6,-21.4,,1.57E+01,-0.472
1.57E+01,-0.472,-0.48,-21.6,-21.8,,1.57E+01,-0.472
1.57E+01,-0.472,-0.46,-21.6,-21.4,,1.57E+01,-0.472
1.57E+01,-0.472,-0.48,-21.6,-21.8,,1.57E+01,-0.472
1.57E+01,-0.472,-0.464,-21.6,-21.4,,1.57E+01,-0.472
1.57E+01,-0.472,-0.48,-21.6,-21.8,,1.57E+01,-0.472
1.57E+01,-0.472,-0.468,-21.6,-21.4,,1.57E+01,-0.472
1.57E+01,-0.472,-0.48,-21.6,-21.8,,1.57E+01,-0.472
1.57E+01,-0.472,-0.468,-21.6,-21.4,,1.57E+01,-0.472
1.57E+01,-0.472,-0.48,-21.6,-21.8,,1.57E+01,-0.472
1.58E+01,-0.472,-0.468,-21.6,-21.4,,1.58E+01,-0.472
1.58E+01,-0.476,-0.48,-21.6,-21.8,,1.58E+01,-0.476
1.58E+01,-0.476,-0.468,-21.6,-21.4,,1.58E+01,-0.476
1.58E+01,-0.476,-0.484,-21.6,-21.8,,1.58E+01,-0.476
1.58E+01,-0.476,-0.468,-21.6,-21.4,,1.58E+01,-0.476
1.58E+01,-0.476,-0.484,-21.6,-21.8,,1.58E+01,-0.476
1.58E+01,-0.476,-0.468,-21.6,-21.4,,1.58E+01,-0.476
1.58E+01,-0.476,-0.484,-21.6,-21.8,,1.58E+01,-0.476
1.58E+01,-0.476,-0.464,-21.6,-21.4,,1.58E+01,-0.476
1.58E+01,-0.476,-0.484,-21.6,-21.8,,1.58E+01,-0.476
1.58E+01,-0.476,-0.464,-21.6,-21.4,,1.58E+01,-0.476
1.58E+01,-0.476,-0.488,-21.6,-21.8,,1.58E+01,-0.476
1.58E+01,-0.476,-0.468,-21.6,-21.4,,1.58E+01,-0.476
1.59E+01,-0.476,-0.484,-21.6,-21.8,,1.59E+01,-0.476
1.59E+01,-0.476,-0.468,-21.6,-21.4,,1.59E+01,-0.476
1.59E+01,-0.476,-0.484,-21.6,-21.8,,1.59E+01,-0.476
1.59E+01,-0.476,-0.472,-21.6,-21.4,,1.59E+01,-0.476
1.59E+01,-0.476,-0.484,-21.6,-21.8,,1.59E+01,-0.476
1.59E+01,-0.476,-0.472,-21.6,-21.4,,1.59E+01,-0.476
1.59E+01,-0.476,-0.488,-21.6,-21.8,,1.59E+01,-0.476
1.59E+01,-0.476,-0.472,-21.6,-21.4,,1.59E+01,-0.476
1.59E+01,-0.48,-0.488,-21.6,-21.8,,1.59E+01,-0.48
1.59E+01,-0.48,-0.472,-21.6,-21.4,,1.59E+01,-0.48
1.59E+01,-0.48,-0.488,-21.6,-21.8,,1.59E+01,-0.48
1.59E+01,-0.48,-0.472,-21.6,-21.4,,1.59E+01,-0.48
1.59E+01,-0.48,-0.488,-21.6,-21.8,,1.59E+01,-0.48
1.60E+01,-0.48,-0.472,-21.6,-21.4,,1.60E+01,-0.48
1.60E+01,-0.48,-0.488,-21.6,-21.8,,1.60E+01,-0.48
1.60E+01,-0.48,-0.472,-21.6,-21.4,,1.60E+01,-0.48
1.60E+01,-0.48,-0.488,-21.6,-21.8,,1.60E+01,-0.48
1.60E+01,-0.48,-0.468,-21.6,-21.4,,1.60E+01,-0.48
1.60E+01,-0.48,-0.496,-21.6,-21.8,,1.60E+01,-0.48
1.60E+01,-0.48,-0.472,-21.8,-21.4,,1.60E+01,-0.48
1.60E+01,-0.48,-0.488,-21.8,-22,,1.60E+01,-0.48
1.60E+01,-0.48,-0.472,-21.8,-21.6,,1.60E+01,-0.48
1.60E+01,-0.48,-0.492,-21.8,-22,,1.60E+01,-0.48
1.60E+01,-0.48,-0.472,-21.8,-21.4,,1.60E+01,-0.48
1.60E+01,-0.48,-0.488,-21.8,-22,,1.60E+01,-0.48
1.60E+01,-0.48,-0.472,-21.8,-21.6,,1.60E+01,-0.48
1.61E+01,-0.48,-0.488,-21.8,-22,,1.61E+01,-0.48
1.61E+01,-0.48,-0.476,-21.8,-21.6,,1.61E+01,-0.48
1.61E+01,-0.484,-0.488,-21.8,-22,,1.61E+01,-0.484
1.61E+01,-0.484,-0.476,-21.8,-21.6,,1.61E+01,-0.484
1.61E+01,-0.484,-0.492,-21.8,-22,,1.61E+01,-0.484
1.61E+01,-0.484,-0.476,-21.8,-21.6,,1.61E+01,-0.484
1.61E+01,-0.484,-0.492,-21.8,-22,,1.61E+01,-0.484
1.61E+01,-0.484,-0.476,-21.8,-21.6,,1.61E+01,-0.484
1.61E+01,-0.484,-0.492,-21.8,-22,,1.61E+01,-0.484
1.61E+01,-0.484,-0.476,-21.8,-21.6,,1.61E+01,-0.484
1.61E+01,-0.484,-0.492,-21.8,-22,,1.61E+01,-0.484
1.61E+01,-0.484,-0.472,-21.8,-21.6,,1.61E+01,-0.484
1.61E+01,-0.484,-0.496,-21.8,-22,,1.61E+01,-0.484
1.62E+01,-0.484,-0.472,-21.8,-21.6,,1.62E+01,-0.484
1.62E+01,-0.484,-0.492,-21.8,-22,,1.62E+01,-0.484
