Model,DPO2012,,,
Firmware Version,1.39,,,
,,,,
Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,4,,,
Sample Interval,0.00768049,,,
Filter Frequency,1.40E+06,,,
Record Length,5200,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.1,,0.05,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
-6.22E+00,0.044,0.016,0.002,-0.006
-6.21E+00,0.044,0.068,-2.38E-09,0.008
-6.21E+00,0.044,0.016,-2.38E-09,-0.008
-6.20E+00,0.044,0.068,-2.38E-09,0.008
-6.19E+00,0.048,0.016,-2.38E-09,-0.008
-6.18E+00,0.044,0.072,-2.38E-09,0.006
-6.18E+00,0.048,0.024,-2.38E-09,-0.006
-6.17E+00,0.044,0.072,0.002,0.008
-6.16E+00,0.044,0.016,-2.38E-09,-0.008
-6.15E+00,0.048,0.068,0.002,0.01
-6.14E+00,0.048,0.024,-2.38E-09,-0.01
-6.14E+00,0.048,0.068,-2.38E-09,0.012
-6.13E+00,0.048,0.016,-2.38E-09,-0.01
-6.12E+00,0.048,0.072,0.002,0.008
-6.11E+00,0.048,0.024,-2.38E-09,-0.006
-6.11E+00,0.048,0.068,0.002,0.01
-6.10E+00,0.048,0.02,-2.38E-09,-0.006
-6.09E+00,0.048,0.072,-2.38E-09,0.01
-6.08E+00,0.048,0.02,-2.38E-09,-0.008
-6.08E+00,0.048,0.072,0.002,0.008
-6.07E+00,0.048,0.028,0.002,-0.006
-6.06E+00,0.048,0.072,-2.38E-09,0.008
-6.05E+00,0.048,0.02,-2.38E-09,-0.008
-6.04E+00,0.048,0.072,-2.38E-09,0.008
-6.04E+00,0.048,0.028,-2.38E-09,-0.006
-6.03E+00,0.048,0.072,-2.38E-09,0.008
-6.02E+00,0.048,0.02,0.002,-0.008
-6.01E+00,0.048,0.072,0.002,0.01
-6.01E+00,0.048,0.024,-2.38E-09,-0.006
-6.00E+00,0.048,0.076,-2.38E-09,0.01
-5.99E+00,0.048,0.024,-2.38E-09,-0.008
-5.98E+00,0.048,0.072,-2.38E-09,0.01
-5.98E+00,0.052,0.02,0.002,-0.008
-5.97E+00,0.052,0.076,-2.38E-09,0.01
-5.96E+00,0.052,0.028,-2.38E-09,-0.008
-5.95E+00,0.052,0.072,-2.38E-09,0.008
-5.94E+00,0.052,0.024,-2.38E-09,-0.008
-5.94E+00,0.052,0.072,-2.38E-09,0.01
-5.93E+00,0.052,0.028,-2.38E-09,-0.008
-5.92E+00,0.052,0.076,0.002,0.008
-5.91E+00,0.052,0.02,-2.38E-09,-0.008
-5.91E+00,0.052,0.072,0.002,0.008
-5.90E+00,0.052,0.024,-2.38E-09,-0.008
-5.89E+00,0.052,0.076,-2.38E-09,0.008
-5.88E+00,0.052,0.024,-2.38E-09,-0.006
-5.88E+00,0.052,0.076,0.002,0.008
-5.87E+00,0.052,0.024,0.002,-0.006
-5.86E+00,0.052,0.076,0.002,0.008
-5.85E+00,0.052,0.024,-2.38E-09,-0.006
-5.84E+00,0.052,0.072,-2.38E-09,0.008
-5.84E+00,0.052,0.024,-2.38E-09,-0.006
-5.83E+00,0.052,0.076,0.002,0.008
-5.82E+00,0.052,0.028,0.002,-0.014
-5.81E+00,0.052,0.076,0.002,0.012
-5.81E+00,0.052,0.024,0.002,-0.006
-5.80E+00,0.052,0.076,0.002,0.01
-5.79E+00,0.052,0.032,-2.38E-09,-0.006
-5.78E+00,0.052,0.076,-2.38E-09,0.012
-5.78E+00,0.052,0.024,0.002,-0.006
-5.77E+00,0.056,0.076,0.002,0.008
-5.76E+00,0.056,0.032,-2.38E-09,-0.006
-5.75E+00,0.056,0.076,-2.38E-09,0.008
-5.75E+00,0.056,0.024,0.002,-0.008
-5.74E+00,0.056,0.076,0.002,0.008
-5.73E+00,0.056,0.028,0.002,-0.006
-5.72E+00,0.056,0.08,-2.38E-09,0.008
-5.71E+00,0.056,0.032,0.002,-0.006
-5.71E+00,0.056,0.08,-2.38E-09,0.008
-5.70E+00,0.056,0.028,-2.38E-09,-0.008
-5.69E+00,0.056,0.08,-2.38E-09,0.008
-5.68E+00,0.056,0.032,0.002,-0.006
-5.68E+00,0.056,0.08,0.002,0.01
-5.67E+00,0.056,0.028,-2.38E-09,-0.01
-5.66E+00,0.056,0.08,-2.38E-09,0.012
-5.65E+00,0.056,0.036,-2.38E-09,-0.006
-5.65E+00,0.056,0.08,-2.38E-09,0.012
-5.64E+00,0.056,0.028,-2.38E-09,-0.006
-5.63E+00,0.056,0.08,0.002,0.01
-5.62E+00,0.056,0.036,0.002,-0.006
-5.61E+00,0.056,0.08,0.002,0.01
-5.61E+00,0.056,0.032,-2.38E-09,-0.006
-5.60E+00,0.056,0.08,0.002,0.008
-5.59E+00,0.056,0.028,0.002,-0.008
-5.58E+00,0.056,0.08,0.004,0.008
-5.58E+00,0.056,0.036,0.002,-0.006
-5.57E+00,0.06,0.08,0.002,0.008
-5.56E+00,0.056,0.028,-2.38E-09,-0.006
-5.55E+00,0.056,0.08,0.002,0.01
-5.55E+00,0.056,0.036,0.002,-0.006
-5.54E+00,0.06,0.08,0.002,0.008
-5.53E+00,0.06,0.032,0.002,-0.006
-5.52E+00,0.06,0.08,0.002,0.01
-5.51E+00,0.06,0.028,0.002,-0.006
-5.51E+00,0.06,0.084,0.002,0.01
-5.50E+00,0.06,0.032,0.002,-0.01
-5.49E+00,0.06,0.08,0.002,0.014
-5.48E+00,0.06,0.032,0.004,-0.006
-5.48E+00,0.06,0.084,0.002,0.01
-5.47E+00,0.06,0.036,0.002,-0.006
-5.46E+00,0.06,0.08,-2.38E-09,0.012
-5.45E+00,0.06,0.032,0.002,-0.006
-5.45E+00,0.06,0.084,0.002,0.008
-5.44E+00,0.06,0.04,0.004,-0.006
-5.43E+00,0.06,0.084,0.002,0.01
-5.42E+00,0.06,0.032,0.002,-0.006
-5.41E+00,0.06,0.084,-2.38E-09,0.008
-5.41E+00,0.06,0.036,-2.38E-09,-0.006
-5.40E+00,0.06,0.084,0.002,0.008
-5.39E+00,0.06,0.032,-2.38E-09,-0.006
-5.38E+00,0.06,0.084,0.002,0.008
-5.38E+00,0.06,0.032,0.002,-0.006
-5.37E+00,0.06,0.084,0.002,0.008
-5.36E+00,0.06,0.032,-2.38E-09,-0.006
-5.35E+00,0.06,0.084,0.002,0.01
-5.35E+00,0.064,0.032,0.002,-0.01
-5.34E+00,0.064,0.088,0.002,0.014
-5.33E+00,0.06,0.036,0.002,-0.008
-5.32E+00,0.064,0.088,0.002,0.01
-5.31E+00,0.064,0.036,-2.38E-09,-0.008
-5.31E+00,0.064,0.088,-2.38E-09,0.012
-5.30E+00,0.064,0.04,0.002,-0.006
-5.29E+00,0.064,0.088,0.002,0.01
-5.28E+00,0.064,0.032,0.002,-0.006
-5.28E+00,0.064,0.088,-2.38E-09,0.01
-5.27E+00,0.064,0.04,-2.38E-09,-0.006
-5.26E+00,0.064,0.088,0.002,0.01
-5.25E+00,0.064,0.036,0.002,-0.006
-5.25E+00,0.064,0.088,0.002,0.008
-5.24E+00,0.064,0.04,0.002,-0.006
-5.23E+00,0.064,0.088,0.002,0.01
-5.22E+00,0.064,0.036,0.002,-0.006
-5.22E+00,0.064,0.088,0.002,0.008
-5.21E+00,0.064,0.032,-2.38E-09,-0.008
-5.20E+00,0.064,0.088,0.002,0.01
-5.19E+00,0.064,0.044,0.004,-0.008
-5.18E+00,0.064,0.088,0.002,0.014
-5.18E+00,0.064,0.036,0.002,-0.014
-5.17E+00,0.064,0.088,-2.38E-09,0.01
-5.16E+00,0.064,0.044,0.002,-0.006
-5.15E+00,0.068,0.092,0.002,0.01
-5.15E+00,0.068,0.036,0.002,-0.006
-5.14E+00,0.068,0.088,0.002,0.012
-5.13E+00,0.068,0.04,0.002,-0.006
-5.12E+00,0.068,0.092,0.002,0.008
-5.12E+00,0.068,0.04,-2.38E-09,-0.006
-5.11E+00,0.068,0.088,0.002,0.008
-5.10E+00,0.068,0.036,0.002,-0.006
-5.09E+00,0.068,0.088,0.002,0.008
-5.08E+00,0.068,0.044,0.002,-0.008
-5.08E+00,0.068,0.092,0.002,0.008
-5.07E+00,0.068,0.04,-2.38E-09,-0.006
-5.06E+00,0.068,0.088,-2.38E-09,0.008
-5.05E+00,0.068,0.044,0.002,-0.006
-5.05E+00,0.068,0.092,0.004,0.012
-5.04E+00,0.068,0.04,0.002,-0.006
-5.03E+00,0.068,0.092,0.002,0.008
-5.02E+00,0.068,0.04,0.002,-0.008
-5.02E+00,0.068,0.092,0.002,0.014
-5.01E+00,0.068,0.04,0.002,-0.006
-5.00E+00,0.068,0.092,0.002,0.01
-4.99E+00,0.068,0.04,0.002,-0.006
-4.98E+00,0.068,0.096,0.002,0.01
-4.98E+00,0.068,0.04,0.002,-0.004
-4.97E+00,0.068,0.092,-2.38E-09,0.01
-4.96E+00,0.068,0.04,0.002,-0.006
-4.95E+00,0.068,0.092,0.002,0.01
-4.95E+00,0.068,0.044,0.004,-0.006
-4.94E+00,0.068,0.096,0.002,0.01
-4.93E+00,0.068,0.044,0.004,-0.006
-4.92E+00,0.072,0.092,-2.38E-09,0.01
-4.92E+00,0.068,0.048,0.002,-0.006
-4.91E+00,0.068,0.092,0.002,0.01
-4.90E+00,0.068,0.044,0.002,-0.006
-4.89E+00,0.072,0.092,0.002,0.01
-4.88E+00,0.072,0.044,0.002,-0.006
-4.88E+00,0.072,0.092,0.002,0.012
-4.87E+00,0.072,0.044,0.002,-0.008
-4.86E+00,0.072,0.096,0.002,0.014
-4.85E+00,0.072,0.04,0.002,-0.01
-4.85E+00,0.072,0.096,0.002,0.01
-4.84E+00,0.072,0.044,0.002,-0.006
-4.83E+00,0.072,0.096,0.002,0.012
-4.82E+00,0.072,0.044,-2.38E-09,-0.006
-4.82E+00,0.072,0.096,0.002,0.01
-4.81E+00,0.072,0.048,0.002,-0.006
-4.80E+00,0.072,0.096,0.004,0.008
-4.79E+00,0.072,0.044,0.002,-0.006
-4.78E+00,0.072,0.096,0.002,0.01
-4.78E+00,0.072,0.052,-2.38E-09,-0.006
-4.77E+00,0.072,0.096,0.002,0.01
-4.76E+00,0.072,0.044,0.002,-0.006
-4.75E+00,0.072,0.096,0.002,0.01
-4.75E+00,0.072,0.052,0.004,-0.006
-4.74E+00,0.072,0.096,0.002,0.008
-4.73E+00,0.076,0.044,0.002,-0.006
-4.72E+00,0.076,0.096,-2.38E-09,0.012
-4.72E+00,0.072,0.048,0.002,-0.008
-4.71E+00,0.072,0.096,0.002,0.014
-4.70E+00,0.076,0.052,0.004,-0.006
-4.69E+00,0.076,0.096,0.002,0.012
-4.69E+00,0.076,0.044,0.002,-0.006
-4.68E+00,0.076,0.1,-2.38E-09,0.01
-4.67E+00,0.076,0.056,0.002,-0.006
-4.66E+00,0.076,0.096,0.002,0.012
-4.65E+00,0.076,0.048,0.004,-0.006
-4.65E+00,0.076,0.1,0.002,0.01
-4.64E+00,0.076,0.052,0.002,-0.006
-4.63E+00,0.076,0.1,0.002,0.01
-4.62E+00,0.076,0.048,0.002,-0.004
-4.62E+00,0.076,0.1,0.002,0.01
-4.61E+00,0.076,0.048,0.002,-0.006
-4.60E+00,0.076,0.1,0.004,0.008
-4.59E+00,0.076,0.052,0.002,-0.004
-4.59E+00,0.076,0.1,0.002,0.01
-4.58E+00,0.076,0.048,-2.38E-09,-0.006
-4.57E+00,0.076,0.1,0.002,0.01
-4.56E+00,0.076,0.052,0.002,-0.006
-4.55E+00,0.076,0.1,0.004,0.012
-4.55E+00,0.076,0.052,0.002,-0.016
-4.54E+00,0.076,0.1,0.002,0.012
-4.53E+00,0.076,0.048,0.002,-0.004
-4.52E+00,0.076,0.1,0.002,0.01
-4.52E+00,0.076,0.048,0.002,-0.006
-4.51E+00,0.076,0.1,0.002,0.012
-4.50E+00,0.076,0.052,0.002,-0.006
-4.49E+00,0.076,0.104,0.002,0.01
-4.49E+00,0.08,0.052,0.002,-0.006
-4.48E+00,0.08,0.1,0.002,0.01
-4.47E+00,0.076,0.048,0.002,-0.004
-4.46E+00,0.08,0.104,0.002,0.01
-4.45E+00,0.08,0.052,0.002,-0.006
-4.45E+00,0.08,0.104,0.002,0.01
-4.44E+00,0.08,0.052,0.002,-0.006
-4.43E+00,0.08,0.104,0.002,0.01
-4.42E+00,0.08,0.056,0.002,-0.004
-4.42E+00,0.08,0.104,0.002,0.01
-4.41E+00,0.08,0.052,0.004,-0.006
-4.40E+00,0.08,0.104,0.002,0.012
-4.39E+00,0.08,0.06,0.002,-0.006
-4.39E+00,0.08,0.104,0.002,0.012
-4.38E+00,0.08,0.052,0.002,-0.006
-4.37E+00,0.08,0.104,0.002,0.012
-4.36E+00,0.08,0.052,0.002,-0.004
-4.35E+00,0.08,0.104,0.004,0.01
-4.35E+00,0.08,0.052,0.002,-0.006
-4.34E+00,0.08,0.104,0.002,0.012
-4.33E+00,0.08,0.052,0.002,-0.006
-4.32E+00,0.08,0.104,0.002,0.01
-4.32E+00,0.08,0.06,0.002,-0.006
-4.31E+00,0.08,0.108,0.004,0.01
-4.30E+00,0.08,0.052,0.002,-0.006
-4.29E+00,0.084,0.108,0.002,0.01
-4.29E+00,0.084,0.06,0.002,-0.006
-4.28E+00,0.08,0.104,0.002,0.01
-4.27E+00,0.084,0.056,0.002,-0.006
-4.26E+00,0.084,0.108,0.004,0.01
-4.26E+00,0.084,0.06,0.002,-0.004
-4.25E+00,0.084,0.108,0.002,0.012
-4.24E+00,0.084,0.06,0.002,-0.006
-4.23E+00,0.084,0.104,0.002,0.01
-4.22E+00,0.084,0.056,0.002,-0.01
-4.22E+00,0.084,0.104,0.002,0.014
-4.21E+00,0.084,0.064,0.004,-0.006
-4.20E+00,0.084,0.108,0.004,0.012
-4.19E+00,0.084,0.056,0.002,-0.006
-4.19E+00,0.084,0.108,0.002,0.012
-4.18E+00,0.084,0.064,0.002,-0.004
-4.17E+00,0.084,0.108,0.002,0.01
-4.16E+00,0.084,0.056,0.004,-0.006
-4.16E+00,0.084,0.108,0.002,0.01
-4.15E+00,0.084,0.056,0.002,-0.004
-4.14E+00,0.084,0.108,0.002,0.01
-4.13E+00,0.084,0.06,0.002,-0.004
-4.12E+00,0.084,0.108,0.002,0.01
-4.12E+00,0.084,0.056,0.004,-0.006
-4.11E+00,0.084,0.112,0.002,0.01
-4.10E+00,0.084,0.06,0.002,-0.006
-4.09E+00,0.084,0.108,0.002,0.008
-4.09E+00,0.088,0.056,0.002,-0.006
-4.08E+00,0.088,0.108,0.004,0.012
-4.07E+00,0.088,0.06,0.004,-0.008
-4.06E+00,0.088,0.112,0.004,0.014
-4.06E+00,0.088,0.06,0.002,-0.006
-4.05E+00,0.088,0.108,0.002,0.01
-4.04E+00,0.088,0.064,0.002,-0.006
-4.03E+00,0.088,0.112,0.002,0.012
-4.02E+00,0.088,0.056,0.002,-0.006
-4.02E+00,0.088,0.108,0.004,0.012
-4.01E+00,0.088,0.06,0.004,-0.006
-4.00E+00,0.088,0.112,0.004,0.01
-3.99E+00,0.088,0.064,0.002,-0.006
-3.99E+00,0.088,0.112,0.004,0.01
-3.98E+00,0.088,0.056,0.002,-0.006
-3.97E+00,0.088,0.112,0.002,0.01
-3.96E+00,0.088,0.064,0.002,-0.004
-3.96E+00,0.088,0.112,0.002,0.01
-3.95E+00,0.088,0.06,0.002,-0.006
-3.94E+00,0.088,0.112,0.002,0.01
-3.93E+00,0.088,0.068,0.002,-0.006
-3.92E+00,0.088,0.112,0.004,0.012
-3.92E+00,0.088,0.06,0.004,-0.008
-3.91E+00,0.088,0.112,0.002,0.014
-3.90E+00,0.088,0.068,0.002,-0.014
-3.89E+00,0.088,0.116,0.002,0.014
-3.89E+00,0.088,0.06,0.002,-0.006
-3.88E+00,0.088,0.112,0.002,0.012
-3.87E+00,0.088,0.068,0.004,-0.006
-3.86E+00,0.088,0.112,0.004,0.012
-3.86E+00,0.092,0.064,0.002,-0.006
-3.85E+00,0.092,0.116,0.002,0.01
-3.84E+00,0.092,0.064,0.002,-0.006
-3.83E+00,0.092,0.116,0.002,0.01
-3.82E+00,0.092,0.072,0.004,-0.004
-3.82E+00,0.092,0.116,0.004,0.01
-3.81E+00,0.092,0.064,0.004,-0.006
-3.80E+00,0.092,0.116,0.002,0.01
-3.79E+00,0.092,0.068,-2.38E-09,-0.004
-3.79E+00,0.092,0.116,0.002,0.01
-3.78E+00,0.092,0.064,0.002,-0.006
-3.77E+00,0.092,0.116,0.004,0.012
-3.76E+00,0.092,0.072,0.004,-0.004
-3.76E+00,0.092,0.116,0.002,0.01
-3.75E+00,0.092,0.064,0.002,-0.008
-3.74E+00,0.092,0.116,0.004,0.014
-3.73E+00,0.092,0.064,0.004,-0.004
-3.73E+00,0.092,0.116,0.004,0.012
-3.72E+00,0.092,0.068,0.004,-0.006
-3.71E+00,0.092,0.116,0.004,0.012
-3.70E+00,0.092,0.064,0.004,-0.004
-3.69E+00,0.092,0.12,0.002,0.01
-3.69E+00,0.092,0.072,0.004,-0.002
-3.68E+00,0.092,0.116,0.004,0.012
-3.67E+00,0.092,0.064,0.004,-0.004
-3.66E+00,0.092,0.116,0.004,0.01
-3.66E+00,0.092,0.068,0.004,-0.004
-3.65E+00,0.092,0.12,0.004,0.012
-3.64E+00,0.092,0.068,0.002,-0.004
-3.63E+00,0.096,0.116,0.004,0.01
-3.63E+00,0.096,0.064,0.004,-0.004
-3.62E+00,0.096,0.12,0.004,0.01
-3.61E+00,0.096,0.068,0.004,-0.004
-3.60E+00,0.096,0.116,0.002,0.014
-3.59E+00,0.096,0.068,0.004,-0.006
-3.59E+00,0.096,0.12,0.004,0.016
-3.58E+00,0.096,0.068,0.004,-0.006
-3.57E+00,0.096,0.12,0.004,0.014
-3.56E+00,0.096,0.068,0.004,-0.004
-3.56E+00,0.096,0.12,0.004,0.012
-3.55E+00,0.096,0.072,0.002,-0.004
-3.54E+00,0.096,0.12,0.002,0.014
-3.53E+00,0.096,0.068,0.004,-0.004
-3.53E+00,0.096,0.12,0.004,0.01
-3.52E+00,0.096,0.076,0.004,-0.004
-3.51E+00,0.096,0.12,0.004,0.01
-3.50E+00,0.096,0.068,0.002,-0.004
-3.49E+00,0.096,0.12,0.002,0.01
-3.49E+00,0.096,0.068,0.004,-0.004
-3.48E+00,0.096,0.12,0.006,0.01
-3.47E+00,0.096,0.068,0.004,-0.004
-3.46E+00,0.096,0.12,0.004,0.01
-3.46E+00,0.096,0.068,0.004,-0.004
-3.45E+00,0.096,0.12,0.002,0.014
-3.44E+00,0.1,0.076,0.002,-0.008
-3.43E+00,0.096,0.12,0.004,0.016
-3.43E+00,0.1,0.068,0.004,-0.004
-3.42E+00,0.1,0.124,0.004,0.014
-3.41E+00,0.1,0.08,0.004,-0.004
-3.40E+00,0.1,0.124,0.002,0.012
-3.39E+00,0.1,0.072,0.004,-0.004
-3.39E+00,0.1,0.12,0.004,0.012
-3.38E+00,0.1,0.08,0.004,-0.004
-3.37E+00,0.1,0.124,0.004,0.01
-3.36E+00,0.1,0.076,0.004,-0.004
-3.36E+00,0.1,0.124,0.002,0.012
-3.35E+00,0.1,0.072,0.004,-0.004
-3.34E+00,0.1,0.124,0.004,0.012
-3.33E+00,0.1,0.076,0.004,-0.004
-3.33E+00,0.1,0.124,0.004,0.01
-3.32E+00,0.1,0.072,0.004,-0.002
-3.31E+00,0.1,0.124,0.004,0.012
-3.30E+00,0.1,0.08,0.004,-0.002
-3.29E+00,0.1,0.124,0.004,0.012
-3.29E+00,0.1,0.072,0.004,-0.004
-3.28E+00,0.1,0.124,0.004,0.014
-3.27E+00,0.1,0.08,0.004,-0.012
-3.26E+00,0.1,0.124,0.004,0.016
-3.26E+00,0.1,0.072,0.002,-0.004
-3.25E+00,0.1,0.124,0.004,0.014
-3.24E+00,0.1,0.072,0.004,-0.004
-3.23E+00,0.104,0.128,0.006,0.014
-3.23E+00,0.104,0.076,0.004,-0.002
-3.22E+00,0.104,0.124,0.006,0.012
-3.21E+00,0.1,0.076,0.004,-0.004
-3.20E+00,0.104,0.128,0.004,0.012
-3.20E+00,0.104,0.076,0.004,-0.002
-3.19E+00,0.104,0.128,0.006,0.012
-3.18E+00,0.104,0.076,0.006,-0.004
-3.17E+00,0.104,0.128,0.004,0.012
-3.16E+00,0.104,0.084,0.006,-0.004
-3.16E+00,0.104,0.128,0.004,0.012
-3.15E+00,0.104,0.076,0.004,-0.002
-3.14E+00,0.104,0.128,0.004,0.012
-3.13E+00,0.104,0.076,0.006,-0.004
-3.13E+00,0.104,0.128,0.004,0.014
-3.12E+00,0.104,0.076,0.004,-0.008
-3.11E+00,0.104,0.128,0.004,0.018
-3.10E+00,0.104,0.076,0.006,-0.004
-3.10E+00,0.104,0.132,0.006,0.016
-3.09E+00,0.104,0.076,0.006,-0.004
-3.08E+00,0.104,0.128,0.006,0.012
-3.07E+00,0.104,0.076,0.006,-0.004
-3.06E+00,0.104,0.128,0.006,0.014
-3.06E+00,0.104,0.084,0.004,-0.002
-3.05E+00,0.104,0.128,0.006,0.012
-3.04E+00,0.104,0.076,0.006,-0.004
-3.03E+00,0.104,0.128,0.006,0.014
-3.03E+00,0.108,0.084,0.006,-0.002
-3.02E+00,0.108,0.132,0.006,0.012
-3.01E+00,0.108,0.076,0.004,-0.002
-3.00E+00,0.104,0.132,0.006,0.012
-3.00E+00,0.108,0.084,0.006,-0.002
-2.99E+00,0.108,0.128,0.006,0.014
-2.98E+00,0.108,0.08,0.006,-0.002
-2.97E+00,0.108,0.132,0.006,0.014
-2.96E+00,0.108,0.08,0.004,-0.004
-2.96E+00,0.108,0.132,0.004,0.014
-2.95E+00,0.108,0.084,0.006,-0.006
-2.94E+00,0.108,0.136,0.006,0.016
-2.93E+00,0.108,0.08,0.006,-0.004
-2.93E+00,0.108,0.132,0.006,0.014
-2.92E+00,0.108,0.088,0.006,-0.002
-2.91E+00,0.108,0.132,0.004,0.016
-2.90E+00,0.108,0.08,0.004,-0.004
-2.90E+00,0.108,0.132,0.006,0.012
-2.89E+00,0.108,0.088,0.006,-0.002
-2.88E+00,0.108,0.132,0.006,0.012
-2.87E+00,0.108,0.084,0.006,-0.002
-2.86E+00,0.108,0.132,0.004,0.012
-2.86E+00,0.108,0.08,0.006,-0.004
-2.85E+00,0.108,0.136,0.006,0.012
-2.84E+00,0.108,0.088,0.006,-0.002
-2.83E+00,0.108,0.132,0.006,0.014
-2.83E+00,0.112,0.08,0.006,-0.002
-2.82E+00,0.108,0.136,0.004,0.012
-2.81E+00,0.108,0.088,0.004,-0.002
-2.80E+00,0.108,0.136,0.006,0.016
-2.80E+00,0.108,0.08,0.006,-0.006
-2.79E+00,0.112,0.132,0.006,0.018
-2.78E+00,0.112,0.08,0.006,-0.002
-2.77E+00,0.112,0.136,0.006,0.014
-2.77E+00,0.112,0.084,0.006,-0.002
-2.76E+00,0.112,0.132,0.004,0.014
-2.75E+00,0.112,0.084,0.006,-0.002
-2.74E+00,0.112,0.136,0.006,0.016
-2.73E+00,0.112,0.084,0.006,-0.004
-2.73E+00,0.112,0.132,0.004,0.014
-2.72E+00,0.112,0.084,0.004,-0.002
-2.71E+00,0.112,0.136,0.004,0.012
-2.70E+00,0.112,0.088,0.006,-0.002
-2.70E+00,0.112,0.136,0.006,0.014
-2.69E+00,0.112,0.084,0.006,-0.002
-2.68E+00,0.112,0.136,0.004,0.012
-2.67E+00,0.112,0.092,0.004,-0.002
-2.67E+00,0.112,0.14,0.004,0.01
-2.66E+00,0.112,0.084,0.004,-0.002
-2.65E+00,0.112,0.136,0.006,0.014
-2.64E+00,0.112,0.092,0.006,-0.006
-2.63E+00,0.112,0.136,0.004,0.018
-2.63E+00,0.112,0.084,0.006,-0.012
-2.62E+00,0.112,0.136,0.006,0.014
-2.61E+00,0.112,0.084,0.006,-0.004
-2.60E+00,0.112,0.14,0.006,0.014
-2.60E+00,0.112,0.088,0.006,-0.002
-2.59E+00,0.112,0.14,0.006,0.014
-2.58E+00,0.116,0.088,0.004,-0.002
-2.57E+00,0.116,0.14,0.004,0.012
-2.57E+00,0.116,0.092,0.006,-0.002
-2.56E+00,0.116,0.14,0.006,0.012
-2.55E+00,0.116,0.088,0.006,-0.002
-2.54E+00,0.116,0.14,0.006,0.014
-2.53E+00,0.116,0.096,0.006,-0.002
-2.53E+00,0.116,0.136,0.006,0.014
-2.52E+00,0.116,0.088,0.004,-0.002
-2.51E+00,0.116,0.14,0.006,0.014
-2.50E+00,0.116,0.096,0.006,-0.002
-2.50E+00,0.116,0.14,0.008,0.012
-2.49E+00,0.116,0.084,0.006,-0.002
-2.48E+00,0.116,0.14,0.006,0.016
-2.47E+00,0.116,0.088,0.004,-0.006
-2.47E+00,0.116,0.14,0.006,0.02
-2.46E+00,0.116,0.096,0.006,-0.002
-2.45E+00,0.116,0.14,0.008,0.014
-2.44E+00,0.116,0.088,0.006,-0.002
-2.43E+00,0.116,0.14,0.006,0.016
-2.43E+00,0.116,0.096,0.004,-2.38E-09
-2.42E+00,0.116,0.14,0.006,0.014
-2.41E+00,0.116,0.092,0.006,-0.002
-2.40E+00,0.116,0.144,0.006,0.014
-2.40E+00,0.12,0.096,0.006,-2.38E-09
-2.39E+00,0.116,0.144,0.006,0.014
-2.38E+00,0.116,0.092,0.008,-2.38E-09
-2.37E+00,0.12,0.144,0.006,0.014
-2.37E+00,0.12,0.092,0.006,-0.002
-2.36E+00,0.12,0.144,0.006,0.014
-2.35E+00,0.12,0.092,0.008,-0.002
-2.34E+00,0.12,0.144,0.006,0.014
-2.33E+00,0.12,0.088,0.006,-2.38E-09
-2.33E+00,0.12,0.144,0.006,0.016
-2.32E+00,0.12,0.1,0.006,-0.002
-2.31E+00,0.12,0.144,0.006,0.016
-2.30E+00,0.12,0.092,0.008,-0.006
-2.30E+00,0.12,0.144,0.006,0.016
-2.29E+00,0.12,0.096,0.008,-0.002
-2.28E+00,0.12,0.144,0.008,0.014
-2.27E+00,0.12,0.092,0.006,-0.004
-2.27E+00,0.12,0.148,0.006,0.016
-2.26E+00,0.12,0.092,0.006,-2.38E-09
-2.25E+00,0.12,0.148,0.008,0.014
-2.24E+00,0.12,0.096,0.006,-2.38E-09
-2.24E+00,0.12,0.144,0.008,0.014
-2.23E+00,0.12,0.092,0.006,-2.38E-09
-2.22E+00,0.12,0.148,0.008,0.014
-2.21E+00,0.12,0.096,0.008,-0.002
-2.20E+00,0.12,0.148,0.008,0.014
-2.20E+00,0.124,0.092,0.008,-0.002
-2.19E+00,0.124,0.144,0.008,0.014
-2.18E+00,0.12,0.096,0.006,-2.38E-09
-2.17E+00,0.12,0.148,0.006,0.016
-2.17E+00,0.12,0.092,0.008,-2.38E-09
-2.16E+00,0.124,0.148,0.008,0.014
-2.15E+00,0.124,0.1,0.008,-0.002
-2.14E+00,0.124,0.148,0.008,0.018
-2.14E+00,0.124,0.096,0.008,-2.38E-09
-2.13E+00,0.124,0.148,0.008,0.016
-2.12E+00,0.124,0.1,0.008,-2.38E-09
-2.11E+00,0.124,0.144,0.008,0.018
-2.10E+00,0.124,0.096,0.008,-2.38E-09
-2.10E+00,0.124,0.148,0.008,0.016
-2.09E+00,0.124,0.096,0.008,-2.38E-09
-2.08E+00,0.124,0.148,0.008,0.014
-2.07E+00,0.124,0.1,0.008,-2.38E-09
-2.07E+00,0.124,0.152,0.008,0.014
-2.06E+00,0.124,0.096,0.01,-2.38E-09
-2.05E+00,0.124,0.148,0.008,0.016
-2.04E+00,0.124,0.1,0.008,-2.38E-09
-2.04E+00,0.124,0.152,0.006,0.014
-2.03E+00,0.124,0.096,0.008,-2.38E-09
