Model,DPO2012,,,
Firmware Version,1.39,,,
,,,,
Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,4,,,
Sample Interval,0.00768049,,,
Filter Frequency,14,,,
Record Length,5200,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,0,,0,
Vertical Scale,0.1,,0.5,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
9.97E+00,-0.068,-0.024,-0.05,0.15
9.98E+00,-0.068,-0.112,-0.05,-0.25
9.98E+00,-0.068,-0.016,-0.05,0.17
9.99E+00,-0.068,-0.12,-0.05,-0.25
1.00E+01,-0.068,-0.024,-0.05,0.17
1.00E+01,-0.068,-0.112,-0.05,-0.25
1.00E+01,-0.068,-0.016,-0.03,0.17
1.00E+01,-0.068,-0.112,-0.03,-0.25
1.00E+01,-0.068,-0.016,-0.03,0.17
1.00E+01,-0.068,-0.12,-0.03,-0.23
1.00E+01,-0.068,-0.02,-0.03,0.17
1.01E+01,-0.068,-0.112,-0.03,-0.23
1.01E+01,-0.068,-0.016,-0.03,0.19
1.01E+01,-0.068,-0.116,-0.03,-0.25
1.01E+01,-0.068,-0.02,-0.03,0.17
1.01E+01,-0.068,-0.112,-0.05,-0.25
1.01E+01,-0.068,-0.016,-0.05,0.17
1.01E+01,-0.068,-0.116,-0.05,-0.25
1.01E+01,-0.068,-0.024,-0.05,0.17
1.01E+01,-0.068,-0.12,-0.05,-0.25
1.01E+01,-0.068,-0.016,-0.05,0.15
1.01E+01,-0.068,-0.116,-0.05,-0.25
1.01E+01,-0.064,-0.028,-0.05,0.17
1.01E+01,-0.064,-0.12,-0.05,-0.27
1.02E+01,-0.064,-0.016,-0.05,0.17
1.02E+01,-0.064,-0.116,-0.07,-0.27
1.02E+01,-0.064,-0.024,-0.07,0.15
1.02E+01,-0.064,-0.12,-0.07,-0.27
1.02E+01,-0.064,-0.02,-0.07,0.15
1.02E+01,-0.064,-0.116,-0.09,-0.27
1.02E+01,-0.064,-0.016,-0.09,0.13
1.02E+01,-0.064,-0.12,-0.11,-0.29
1.02E+01,-0.064,-0.024,-0.11,0.11
1.02E+01,-0.064,-0.112,-0.13,-0.33
1.02E+01,-0.064,-0.016,-0.13,0.09
1.02E+01,-0.064,-0.12,-0.13,-0.33
1.02E+01,-0.064,-0.024,-0.13,0.07
1.03E+01,-0.064,-0.112,-0.13,-0.33
1.03E+01,-0.064,-0.024,-0.13,0.07
1.03E+01,-0.064,-0.116,-0.13,-0.33
1.03E+01,-0.064,-0.016,-0.13,0.07
1.03E+01,-0.064,-0.116,-0.13,-0.33
1.03E+01,-0.064,-0.02,-0.13,0.07
1.03E+01,-0.064,-0.112,-0.13,-0.33
1.03E+01,-0.064,-0.016,-0.13,0.07
1.03E+01,-0.064,-0.116,-0.13,-0.35
1.03E+01,-0.064,-0.02,-0.13,0.07
1.03E+01,-0.064,-0.112,-0.13,-0.33
1.03E+01,-0.064,-0.012,-0.13,0.07
1.03E+01,-0.064,-0.12,-0.13,-0.33
1.04E+01,-0.064,-0.02,-0.13,0.07
1.04E+01,-0.064,-0.112,-0.13,-0.33
1.04E+01,-0.064,-0.012,-0.11,0.09
1.04E+01,-0.064,-0.116,-0.11,-0.31
1.04E+01,-0.064,-0.016,-0.11,0.09
1.04E+01,-0.064,-0.112,-0.09,-0.31
1.04E+01,-0.064,-0.016,-0.09,0.11
1.04E+01,-0.064,-0.112,-0.09,-0.29
1.04E+01,-0.064,-0.016,-0.07,0.13
1.04E+01,-0.064,-0.12,-0.07,-0.27
1.04E+01,-0.064,-0.02,-0.05,0.15
1.04E+01,-0.064,-0.108,-0.05,-0.25
1.04E+01,-0.064,-0.012,-0.03,0.17
1.05E+01,-0.064,-0.116,-0.03,-0.23
1.05E+01,-0.064,-0.016,-0.03,0.19
1.05E+01,-0.064,-0.108,-0.00999999,-0.23
1.05E+01,-0.064,-0.012,-0.00999999,0.21
1.05E+01,-0.064,-0.116,-0.00999999,-0.21
1.05E+01,-0.064,-0.02,-0.00999999,0.21
1.05E+01,-0.064,-0.108,0.01,-0.21
1.05E+01,-0.064,-0.012,0.01,0.21
1.05E+01,-0.064,-0.112,0.01,-0.19
1.05E+01,-0.064,-0.02,0.01,0.23
1.05E+01,-0.064,-0.116,0.03,-0.19
1.05E+01,-0.064,-0.012,0.03,0.23
1.05E+01,-0.064,-0.116,0.03,-0.17
1.06E+01,-0.064,-0.016,0.03,0.25
1.06E+01,-0.064,-0.116,0.03,-0.17
1.06E+01,-0.064,-0.012,0.03,0.25
1.06E+01,-0.064,-0.112,0.03,-0.17
1.06E+01,-0.064,-0.012,0.03,0.25
1.06E+01,-0.064,-0.116,0.03,-0.17
1.06E+01,-0.064,-0.02,0.03,0.25
1.06E+01,-0.064,-0.108,0.03,-0.17
1.06E+01,-0.064,-0.008,0.03,0.25
1.06E+01,-0.064,-0.112,0.03,-0.17
1.06E+01,-0.064,-0.02,0.03,0.25
1.06E+01,-0.064,-0.116,0.03,-0.19
1.06E+01,-0.064,-0.012,0.01,0.23
1.07E+01,-0.064,-0.108,0.01,-0.19
1.07E+01,-0.06,-0.02,0.01,0.23
1.07E+01,-0.06,-0.116,0.01,-0.21
1.07E+01,-0.06,-0.02,-0.00999999,0.21
1.07E+01,-0.06,-0.108,-0.00999999,-0.23
1.07E+01,-0.06,-0.012,-0.00999999,0.21
1.07E+01,-0.06,-0.116,-0.03,-0.23
1.07E+01,-0.06,-0.016,-0.03,0.19
1.07E+01,-0.06,-0.108,-0.03,-0.23
1.07E+01,-0.06,-0.012,-0.03,0.19
1.07E+01,-0.06,-0.116,-0.05,-0.25
1.07E+01,-0.06,-0.016,-0.05,0.17
1.07E+01,-0.06,-0.108,-0.05,-0.25
1.08E+01,-0.06,-0.012,-0.05,0.17
1.08E+01,-0.06,-0.112,-0.05,-0.27
1.08E+01,-0.06,-0.012,-0.05,0.15
1.08E+01,-0.06,-0.104,-0.07,-0.27
1.08E+01,-0.06,-0.02,-0.05,0.15
1.08E+01,-0.06,-0.112,-0.07,-0.27
1.08E+01,-0.06,-0.012,-0.07,0.15
1.08E+01,-0.06,-0.116,-0.07,-0.27
1.08E+01,-0.06,-0.016,-0.07,0.15
1.08E+01,-0.06,-0.108,-0.07,-0.27
1.08E+01,-0.06,-0.008,-0.07,0.15
1.08E+01,-0.06,-0.112,-0.07,-0.27
1.08E+01,-0.06,-0.016,-0.09,0.13
1.09E+01,-0.06,-0.108,-0.09,-0.29
1.09E+01,-0.06,-0.012,-0.09,0.11
1.09E+01,-0.06,-0.116,-0.09,-0.31
1.09E+01,-0.06,-0.016,-0.11,0.11
1.09E+01,-0.06,-0.108,-0.11,-0.31
1.09E+01,-0.06,-0.008,-0.11,0.11
1.09E+01,-0.06,-0.112,-0.13,-0.33
1.09E+01,-0.06,-0.012,-0.13,0.09
1.09E+01,-0.06,-0.116,-0.13,-0.33
1.09E+01,-0.06,-0.012,-0.13,0.09
1.09E+01,-0.06,-0.108,-0.13,-0.33
1.09E+01,-0.06,-0.012,-0.13,0.09
1.09E+01,-0.06,-0.112,-0.13,-0.33
1.10E+01,-0.06,-0.016,-0.13,0.07
1.10E+01,-0.06,-0.108,-0.13,-0.33
1.10E+01,-0.06,-0.008,-0.13,0.07
1.10E+01,-0.06,-0.112,-0.13,-0.33
1.10E+01,-0.06,-0.02,-0.13,0.07
1.10E+01,-0.06,-0.112,-0.13,-0.33
1.10E+01,-0.06,-0.008,-0.13,0.07
1.10E+01,-0.06,-0.108,-0.13,-0.33
1.10E+01,-0.06,-0.02,-0.13,0.07
1.10E+01,-0.06,-0.112,-0.13,-0.33
1.10E+01,-0.06,-0.008,-0.13,0.09
1.10E+01,-0.06,-0.108,-0.13,-0.33
1.10E+01,-0.06,-0.02,-0.15,0.07
1.11E+01,-0.06,-0.112,-0.15,-0.35
1.11E+01,-0.06,-0.016,-0.15,0.07
1.11E+01,-0.06,-0.104,-0.15,-0.35
1.11E+01,-0.06,-0.008,-0.15,0.07
1.11E+01,-0.06,-0.112,-0.15,-0.37
1.11E+01,-0.06,-0.016,-0.17,0.05
1.11E+01,-0.06,-0.108,-0.19,-0.39
1.11E+01,-0.06,-0.008,-0.19,0.03
1.11E+01,-0.06,-0.112,-0.21,-0.41
1.11E+01,-0.06,-0.016,-0.21,0.01
1.11E+01,-0.06,-0.104,-0.23,-0.43
1.11E+01,-0.06,-0.016,-0.23,-0.00999999
1.11E+01,-0.06,-0.112,-0.25,-0.45
1.12E+01,-0.06,-0.008,-0.25,-0.03
1.12E+01,-0.056,-0.112,-0.25,-0.45
1.12E+01,-0.056,-0.016,-0.25,-0.05
1.12E+01,-0.056,-0.112,-0.25,-0.45
1.12E+01,-0.056,-0.008,-0.23,-0.03
1.12E+01,-0.056,-0.112,-0.23,-0.43
1.12E+01,-0.056,-0.016,-0.23,-0.03
1.12E+01,-0.056,-0.108,-0.23,-0.43
1.12E+01,-0.056,-0.008,-0.21,-0.00999999
1.12E+01,-0.056,-0.112,-0.21,-0.41
1.12E+01,-0.056,-0.016,-0.21,-0.00999999
1.12E+01,-0.056,-0.104,-0.21,-0.41
1.12E+01,-0.056,-0.008,-0.19,0.01
1.13E+01,-0.056,-0.112,-0.19,-0.39
1.13E+01,-0.056,-0.008,-0.19,0.03
1.13E+01,-0.056,-0.104,-0.17,-0.37
1.13E+01,-0.056,-0.008,-0.17,0.03
1.13E+01,-0.056,-0.112,-0.17,-0.37
1.13E+01,-0.056,-0.004,-0.15,0.05
1.13E+01,-0.056,-0.104,-0.15,-0.35
1.13E+01,-0.056,-0.016,-0.15,0.05
1.13E+01,-0.056,-0.108,-0.15,-0.35
1.13E+01,-0.056,-0.008,-0.15,0.05
1.13E+01,-0.056,-0.112,-0.15,-0.35
1.13E+01,-0.056,-0.016,-0.13,0.07
1.13E+01,-0.056,-0.104,-0.13,-0.33
1.14E+01,-0.056,-0.008,-0.13,0.07
1.14E+01,-0.056,-0.108,-0.13,-0.33
1.14E+01,-0.056,-0.012,-0.13,0.07
1.14E+01,-0.056,-0.104,-0.13,-0.33
1.14E+01,-0.056,-0.008,-0.13,0.09
1.14E+01,-0.056,-0.104,-0.11,-0.33
1.14E+01,-0.056,-0.016,-0.11,0.09
1.14E+01,-0.056,-0.108,-0.11,-0.33
1.14E+01,-0.056,-0.008,-0.11,0.09
1.14E+01,-0.056,-0.104,-0.11,-0.31
1.14E+01,-0.056,-0.008,-0.11,0.11
1.14E+01,-0.056,-0.112,-0.09,-0.31
1.14E+01,-0.056,-0.008,-0.09,0.11
1.15E+01,-0.056,-0.104,-0.09,-0.29
1.15E+01,-0.056,-0.008,-0.09,0.13
1.15E+01,-0.056,-0.108,-0.07,-0.27
1.15E+01,-0.056,-0.012,-0.07,0.13
1.15E+01,-0.056,-0.1,-0.07,-0.27
1.15E+01,-0.056,-0.004,-0.07,0.13
1.15E+01,-0.056,-0.108,-0.05,-0.25
1.15E+01,-0.056,-0.012,-0.05,0.15
1.15E+01,-0.056,-0.108,-0.05,-0.25
1.15E+01,-0.056,-0.004,-0.03,0.17
1.15E+01,-0.056,-0.104,-0.03,-0.23
1.15E+01,-0.056,-0.012,-0.03,0.17
1.15E+01,-0.056,-0.108,-0.03,-0.23
1.16E+01,-0.056,-0.012,-0.03,0.19
1.16E+01,-0.056,-0.104,-0.03,-0.23
1.16E+01,-0.056,-0.008,-0.00999999,0.19
1.16E+01,-0.056,-0.108,-0.00999999,-0.23
1.16E+01,-0.056,-0.008,-0.00999999,0.19
1.16E+01,-0.056,-0.108,-0.00999999,-0.23
1.16E+01,-0.056,-0.004,-0.00999999,0.19
1.16E+01,-0.056,-0.112,-0.00999999,-0.23
1.16E+01,-0.056,-0.012,-0.03,0.19
1.16E+01,-0.056,-0.1,-0.03,-0.23
1.16E+01,-0.056,-0.004,-0.03,0.19
1.16E+01,-0.056,-0.108,-0.03,-0.25
1.16E+01,-0.056,-0.004,-0.05,0.17
1.17E+01,-0.056,-0.1,-0.05,-0.27
1.17E+01,-0.056,-0.012,-0.05,0.17
1.17E+01,-0.056,-0.108,-0.07,-0.27
1.17E+01,-0.056,-0.004,-0.07,0.15
1.17E+01,-0.056,-0.108,-0.07,-0.29
1.17E+01,-0.056,-0.012,-0.09,0.13
1.17E+01,-0.056,-0.1,-0.09,-0.29
1.17E+01,-0.052,-0.004,-0.09,0.13
1.17E+01,-0.052,-0.108,-0.11,-0.31
1.17E+01,-0.052,-0.012,-0.11,0.11
1.17E+01,-0.052,-0.1,-0.11,-0.33
1.17E+01,-0.052,-0.004,-0.13,0.09
1.17E+01,-0.052,-0.108,-0.13,-0.33
1.18E+01,-0.052,-0.012,-0.13,0.07
1.18E+01,-0.052,-0.1,-0.15,-0.33
1.18E+01,-0.052,-0.004,-0.15,0.07
1.18E+01,-0.052,-0.1,-0.15,-0.35
1.18E+01,-0.052,-0.004,-0.15,0.05
1.18E+01,-0.052,-0.108,-0.15,-0.35
1.18E+01,-0.052,-0.004,-0.15,0.05
1.18E+01,-0.052,-0.1,-0.17,-0.37
1.18E+01,-0.052,-0.004,-0.17,0.05
1.18E+01,-0.052,-0.104,-0.17,-0.37
1.18E+01,-0.052,-0.008,-0.17,0.03
1.18E+01,-0.052,-0.1,-0.17,-0.37
1.18E+01,-0.052,-0.004,-0.19,0.03
1.19E+01,-0.052,-0.104,-0.19,-0.39
1.19E+01,-0.052,-0.008,-0.19,0.03
1.19E+01,-0.052,-0.1,-0.21,-0.41
1.19E+01,-0.052,2.86E-09,-0.21,0.01
1.19E+01,-0.052,-0.104,-0.21,-0.43
1.19E+01,-0.052,-0.012,-0.23,-0.00999999
1.19E+01,-0.052,-0.104,-0.23,-0.43
1.19E+01,-0.052,2.86E-09,-0.23,-0.00999999
1.19E+01,-0.052,-0.104,-0.23,-0.45
1.19E+01,-0.052,-0.012,-0.23,-0.03
1.19E+01,-0.052,-0.108,-0.23,-0.45
1.19E+01,-0.052,2.86E-09,-0.23,-0.03
1.19E+01,-0.052,-0.104,-0.25,-0.43
1.20E+01,-0.052,-0.004,-0.23,-0.03
1.20E+01,-0.052,-0.108,-0.23,-0.45
1.20E+01,-0.052,-0.008,-0.23,-0.03
1.20E+01,-0.052,-0.1,-0.23,-0.43
1.20E+01,-0.052,2.86E-09,-0.23,-0.03
1.20E+01,-0.052,-0.104,-0.23,-0.43
1.20E+01,-0.052,-0.008,-0.21,-0.00999999
1.20E+01,-0.052,-0.1,-0.21,-0.41
1.20E+01,-0.052,2.86E-09,-0.19,0.01
1.20E+01,-0.052,-0.104,-0.19,-0.39
1.20E+01,-0.052,-0.008,-0.19,0.03
1.20E+01,-0.052,-0.104,-0.17,-0.37
1.20E+01,-0.052,-0.012,-0.17,0.03
1.21E+01,-0.052,-0.104,-0.15,-0.37
1.21E+01,-0.052,2.86E-09,-0.15,0.03
1.21E+01,-0.052,-0.104,-0.15,-0.33
1.21E+01,-0.052,-0.008,-0.13,0.07
1.21E+01,-0.052,-0.1,-0.13,-0.31
1.21E+01,-0.052,2.86E-09,-0.11,0.09
1.21E+01,-0.052,-0.108,-0.11,-0.29
1.21E+01,-0.052,-0.008,-0.09,0.11
1.21E+01,-0.052,-0.096,-0.07,-0.27
1.21E+01,-0.052,2.86E-09,-0.07,0.13
1.21E+01,-0.052,-0.104,-0.07,-0.25
1.21E+01,-0.052,-0.004,-0.05,0.15
1.21E+01,-0.052,-0.096,-0.03,-0.25
1.22E+01,-0.052,2.86E-09,-0.03,0.17
1.22E+01,-0.052,-0.104,-0.00999999,-0.23
1.22E+01,-0.052,-0.004,0.01,0.21
1.22E+01,-0.052,-0.1,0.03,-0.19
1.22E+01,-0.052,-0.008,0.05,0.25
1.22E+01,-0.052,-0.096,0.07,-0.15
1.22E+01,-0.052,2.86E-09,0.09,0.29
1.22E+01,-0.052,-0.104,0.13,-0.09
1.22E+01,-0.048,-0.004,0.17,0.37
1.22E+01,-0.048,-0.096,0.19,-0.03
1.22E+01,-0.048,2.86E-09,0.23,0.45
1.22E+01,-0.048,-0.104,0.23,0.03
1.22E+01,-0.048,-0.004,0.23,0.45
1.23E+01,-0.048,-0.096,0.21,-0.00999999
1.23E+01,-0.048,2.86E-09,0.19,0.45
1.23E+01,-0.048,-0.096,0.17,-0.05
1.23E+01,-0.048,-0.012,0.17,0.41
1.23E+01,-0.048,-0.104,0.15,-0.07
1.23E+01,-0.048,0.004,0.13,0.37
1.23E+01,-0.048,-0.1,0.13,-0.09
1.23E+01,-0.048,-0.004,0.11,0.35
1.23E+01,-0.048,-0.104,0.11,-0.11
1.23E+01,-0.048,2.86E-09,0.09,0.33
1.23E+01,-0.048,-0.096,0.09,-0.13
1.23E+01,-0.048,2.86E-09,0.09,0.31
1.23E+01,-0.048,-0.104,0.07,-0.13
1.24E+01,-0.048,-0.004,0.07,0.29
1.24E+01,-0.048,-0.1,0.05,-0.15
1.24E+01,-0.048,2.86E-09,0.05,0.27
1.24E+01,-0.048,-0.104,0.05,-0.17
1.24E+01,-0.048,-0.008,0.03,0.25
1.24E+01,-0.048,-0.1,0.03,-0.17
1.24E+01,-0.048,2.86E-09,0.03,0.25
1.24E+01,-0.048,-0.1,0.03,-0.19
1.24E+01,-0.048,-0.008,0.03,0.23
1.24E+01,-0.048,-0.1,0.01,-0.19
1.24E+01,-0.048,-0.008,0.01,0.23
1.24E+01,-0.048,-0.092,0.01,-0.19
1.24E+01,-0.048,0.004,0.01,0.23
1.25E+01,-0.048,-0.1,-0.00999999,-0.21
1.25E+01,-0.048,-0.004,-0.00999999,0.23
1.25E+01,-0.048,-0.096,-0.00999999,-0.21
1.25E+01,-0.048,0.004,-0.00999999,0.21
1.25E+01,-0.048,-0.1,-0.00999999,-0.23
1.25E+01,-0.048,-0.004,-0.03,0.21
1.25E+01,-0.048,-0.096,-0.03,-0.23
1.25E+01,-0.048,2.86E-09,-0.03,0.19
1.25E+01,-0.048,-0.104,-0.03,-0.23
1.25E+01,-0.048,2.86E-09,-0.03,0.19
1.25E+01,-0.048,-0.096,-0.03,-0.23
1.25E+01,-0.048,2.86E-09,-0.03,0.19
1.25E+01,-0.048,-0.1,-0.03,-0.23
1.26E+01,-0.048,0.004,-0.03,0.19
1.26E+01,-0.048,-0.1,-0.03,-0.23
1.26E+01,-0.048,-0.004,-0.03,0.19
1.26E+01,-0.048,-0.1,-0.03,-0.23
1.26E+01,-0.048,2.86E-09,-0.03,0.19
1.26E+01,-0.048,-0.1,-0.03,-0.23
1.26E+01,-0.048,-0.004,-0.03,0.19
1.26E+01,-0.048,-0.096,-0.03,-0.25
1.26E+01,-0.048,0.004,-0.05,0.17
1.26E+01,-0.048,-0.1,-0.05,-0.25
1.26E+01,-0.048,-0.004,-0.05,0.17
1.26E+01,-0.048,-0.096,-0.03,-0.25
1.26E+01,-0.048,0.004,-0.03,0.17
1.27E+01,-0.048,-0.1,-0.03,-0.23
1.27E+01,-0.048,2.86E-09,-0.00999999,0.19
1.27E+01,-0.048,-0.092,-0.00999999,-0.21
1.27E+01,-0.048,0.004,-0.00999999,0.21
1.27E+01,-0.048,-0.096,-0.00999999,-0.21
1.27E+01,-0.048,0.004,-0.00999999,0.21
1.27E+01,-0.048,-0.1,-0.00999999,-0.23
1.27E+01,-0.048,2.86E-09,-0.03,0.21
1.27E+01,-0.048,-0.096,-0.05,-0.27
1.27E+01,-0.048,0.004,-0.07,0.17
1.27E+01,-0.048,-0.1,-0.09,-0.29
1.27E+01,-0.044,-0.004,-0.09,0.13
1.27E+01,-0.044,-0.092,-0.11,-0.31
1.28E+01,-0.044,0.008,-0.11,0.11
1.28E+01,-0.044,-0.1,-0.11,-0.31
1.28E+01,-0.044,-0.004,-0.11,0.11
1.28E+01,-0.044,-0.1,-0.09,-0.31
1.28E+01,-0.044,0.004,-0.09,0.11
1.28E+01,-0.044,-0.092,-0.09,-0.31
1.28E+01,-0.044,-0.008,-0.09,0.11
1.28E+01,-0.044,-0.1,-0.09,-0.29
1.28E+01,-0.044,0.004,-0.07,0.13
1.28E+01,-0.044,-0.092,-0.07,-0.27
1.28E+01,-0.044,2.86E-09,-0.07,0.15
1.28E+01,-0.044,-0.1,-0.05,-0.25
1.28E+01,-0.044,2.86E-09,-0.05,0.15
1.28E+01,-0.044,-0.092,-0.05,-0.25
1.29E+01,-0.044,0.004,-0.05,0.17
1.29E+01,-0.044,-0.1,-0.05,-0.25
1.29E+01,-0.044,2.86E-09,-0.05,0.17
1.29E+01,-0.044,-0.092,-0.05,-0.27
1.29E+01,-0.044,0.004,-0.05,0.15
1.29E+01,-0.044,-0.096,-0.07,-0.27
1.29E+01,-0.044,2.86E-09,-0.07,0.15
1.29E+01,-0.044,-0.096,-0.07,-0.27
1.29E+01,-0.044,-0.004,-0.07,0.15
1.29E+01,-0.044,-0.096,-0.09,-0.27
1.29E+01,-0.044,0.008,-0.09,0.13
1.29E+01,-0.044,-0.1,-0.09,-0.29
1.29E+01,-0.044,2.86E-09,-0.09,0.13
1.30E+01,-0.044,-0.092,-0.11,-0.31
1.30E+01,-0.044,0.004,-0.11,0.11
1.30E+01,-0.044,-0.1,-0.13,-0.31
1.30E+01,-0.044,2.86E-09,-0.13,0.09
1.30E+01,-0.044,-0.092,-0.13,-0.33
1.30E+01,-0.044,0.008,-0.11,0.09
1.30E+01,-0.044,-0.1,-0.11,-0.31
1.30E+01,-0.044,2.86E-09,-0.11,0.09
1.30E+01,-0.044,-0.092,-0.09,-0.29
1.30E+01,-0.044,0.008,-0.07,0.15
1.30E+01,-0.044,-0.096,-0.03,-0.23
1.30E+01,-0.044,0.004,-0.00999999,0.15
1.30E+01,-0.044,-0.092,0.01,-0.19
1.31E+01,-0.044,0.004,0.03,0.21
1.31E+01,-0.044,-0.092,0.03,-0.17
1.31E+01,-0.044,0.008,0.05,0.25
1.31E+01,-0.044,-0.096,0.05,-0.15
1.31E+01,-0.044,2.86E-09,0.07,0.27
1.31E+01,-0.044,-0.092,0.07,-0.13
1.31E+01,-0.044,0.008,0.07,0.29
1.31E+01,-0.044,-0.1,0.05,-0.17
1.31E+01,-0.044,2.86E-09,0.03,0.27
1.31E+01,-0.044,-0.088,0.03,-0.17
1.31E+01,-0.044,0.004,0.01,0.25
1.31E+01,-0.044,-0.088,0.01,-0.19
1.31E+01,-0.044,-0.004,-0.00999999,0.21
1.32E+01,-0.044,-0.096,-0.00999999,-0.21
1.32E+01,-0.044,0.008,-0.00999999,0.21
1.32E+01,-0.044,-0.088,-0.03,-0.23
1.32E+01,-0.044,2.86E-09,-0.03,0.19
1.32E+01,-0.044,-0.096,-0.03,-0.23
1.32E+01,-0.044,0.008,-0.05,0.17
1.32E+01,-0.044,-0.092,-0.05,-0.25
1.32E+01,-0.044,0.004,-0.07,0.15
1.32E+01,-0.044,-0.096,-0.09,-0.29
1.32E+01,-0.044,2.86E-09,-0.09,0.13
1.32E+01,-0.04,-0.092,-0.11,-0.31
1.32E+01,-0.04,0.008,-0.13,0.11
1.32E+01,-0.04,-0.096,-0.13,-0.33
1.33E+01,-0.04,2.86E-09,-0.15,0.09
1.33E+01,-0.04,-0.092,-0.15,-0.37
1.33E+01,-0.04,0.008,-0.15,0.05
1.33E+01,-0.04,-0.092,-0.15,-0.35
1.33E+01,-0.04,2.86E-09,-0.15,0.05
1.33E+01,-0.04,-0.096,-0.13,-0.33
1.33E+01,-0.04,0.008,-0.11,0.07
1.33E+01,-0.04,-0.088,-0.11,-0.31
1.33E+01,-0.04,2.86E-09,-0.09,0.11
1.33E+01,-0.04,-0.096,-0.07,-0.29
1.33E+01,-0.04,0.004,-0.05,0.15
1.33E+01,-0.04,-0.092,-0.05,-0.25
1.33E+01,-0.04,0.008,-0.03,0.17
1.34E+01,-0.04,-0.092,-0.03,-0.23
1.34E+01,-0.04,2.86E-09,-0.03,0.19
1.34E+01,-0.04,-0.092,-0.00999999,-0.23
1.34E+01,-0.04,0.008,-0.00999999,0.19
1.34E+01,-0.04,-0.096,-0.00999999,-0.21
1.34E+01,-0.04,2.86E-09,-0.00999999,0.21
1.34E+01,-0.04,-0.088,-0.00999999,-0.21
1.34E+01,-0.04,0.008,0.01,0.21
1.34E+01,-0.04,-0.096,0.01,-0.19
1.34E+01,-0.04,0.008,0.01,0.21
1.34E+01,-0.04,-0.092,0.01,-0.19
1.34E+01,-0.04,2.86E-09,0.01,0.23
1.34E+01,-0.04,-0.096,0.03,-0.19
1.35E+01,-0.04,0.012,0.03,0.23
1.35E+01,-0.04,-0.096,0.03,-0.17
1.35E+01,-0.04,0.004,0.03,0.25
1.35E+01,-0.04,-0.088,0.01,-0.19
1.35E+01,-0.04,0.012,0.01,0.25
1.35E+01,-0.04,-0.092,0.01,-0.21
1.35E+01,-0.04,0.004,-0.00999999,0.23
1.35E+01,-0.04,-0.088,-0.00999999,-0.23
1.35E+01,-0.04,0.012,-0.03,0.21
1.35E+01,-0.04,-0.092,-0.05,-0.23
1.35E+01,-0.04,0.004,-0.07,0.15
1.35E+01,-0.04,-0.088,-0.09,-0.27
1.35E+01,-0.04,0.012,-0.11,0.11
1.36E+01,-0.04,-0.084,-0.13,-0.31
1.36E+01,-0.04,0.008,-0.13,0.07
1.36E+01,-0.04,-0.092,-0.15,-0.35
1.36E+01,-0.04,0.008,-0.17,0.05
1.36E+01,-0.04,-0.088,-0.17,-0.37
1.36E+01,-0.04,0.008,-0.19,0.03
1.36E+01,-0.04,-0.092,-0.19,-0.39
1.36E+01,-0.04,0.004,-0.21,0.01
1.36E+01,-0.04,-0.088,-0.21,-0.41
1.36E+01,-0.04,0.012,-0.21,0.01
1.36E+01,-0.04,-0.092,-0.23,-0.43
1.36E+01,-0.04,0.004,-0.23,-0.00999999
1.36E+01,-0.04,-0.092,-0.23,-0.43
1.37E+01,-0.04,0.012,-0.25,-0.03
1.37E+01,-0.04,-0.088,-0.25,-0.45
1.37E+01,-0.04,2.86E-09,-0.25,-0.05
1.37E+01,-0.04,-0.092,-0.27,-0.47
1.37E+01,-0.04,0.012,-0.27,-0.07
1.37E+01,-0.04,-0.088,-0.27,-0.49
1.37E+01,-0.04,0.008,-0.29,-0.07
1.37E+01,-0.04,-0.092,-0.29,-0.47
1.37E+01,-0.04,0.008,-0.29,-0.09
1.37E+01,-0.04,-0.088,-0.29,-0.49
1.37E+01,-0.04,0.012,-0.29,-0.09
1.37E+01,-0.04,-0.092,-0.29,-0.49
1.37E+01,-0.04,0.004,-0.29,-0.09
1.38E+01,-0.04,-0.084,-0.29,-0.49
1.38E+01,-0.04,0.012,-0.31,-0.09
1.38E+01,-0.04,-0.088,-0.31,-0.49
1.38E+01,-0.04,0.004,-0.31,-0.11
1.38E+01,-0.04,-0.088,-0.29,-0.49
1.38E+01,-0.04,2.86E-09,-0.29,-0.09
1.38E+01,-0.04,-0.092,-0.29,-0.49
1.38E+01,-0.04,0.012,-0.29,-0.09
1.38E+01,-0.036,-0.092,-0.29,-0.49
1.38E+01,-0.036,0.004,-0.29,-0.09
1.38E+01,-0.036,-0.084,-0.29,-0.49
1.38E+01,-0.036,0.012,-0.29,-0.09
1.38E+01,-0.036,-0.088,-0.27,-0.47
1.39E+01,-0.036,0.004,-0.27,-0.09
1.39E+01,-0.036,-0.084,-0.27,-0.45
1.39E+01,-0.036,0.012,-0.25,-0.07
1.39E+01,-0.036,-0.092,-0.25,-0.43
1.39E+01,-0.036,0.004,-0.23,-0.05
1.39E+01,-0.036,-0.084,-0.21,-0.39
1.39E+01,-0.036,0.012,-0.19,-0.00999999
1.39E+01,-0.036,-0.092,-0.19,-0.39
1.39E+01,-0.036,0.012,-0.17,0.03
1.39E+01,-0.036,-0.084,-0.15,-0.37
1.39E+01,-0.036,0.012,-0.13,0.07
